time,src_user,src_domain,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,success_failure,label
-1.2113971277273259,C2223$,DOM1,C2224,C529,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C2223$,DOM1,C2224,C529,none,none,TGS,Success,0
-1.2113971277273259,C2223$,DOM1,C2224,C2224,none,none,TGT,Success,0
-1.2113971277273259,C553$,DOM1,C553,C467,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C553$,DOM1,C467,C467,none,Network,LogOff,Success,0
-1.2113971277273259,C5418$,DOM1,C5618,C5618,none,Network,LogOff,Success,0
-1.2113971277273259,C538$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C538$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C5371$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,C529$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C480$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C480$,DOM1,C480,C529,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C4531$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C4476$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C4438$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C4437$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C4412$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C3763$,DOM1,C3763,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C3586$,DOM1,C467,C467,none,Network,LogOff,Success,0
-1.2113971277273259,C612$,DOM1,C612,C612,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C612$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,C599$,DOM1,C988,C988,none,Network,LogOff,Success,0
-1.2113971277273259,C599$,DOM1,C1619,C988,NTLM,Network,LogOn,Success,0
-1.2113971277273259,C599$,DOM1,C1619,C988,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C599$,DOM1,C1619,C1085,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C599$,DOM1,C1085,C1085,none,Network,LogOff,Success,0
-1.2113971277273259,C586$,DOM1,C586,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C586$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,C586$,DOM1,C586,C467,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C585$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,C585$,DOM1,C585,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C5818$,DOM1,C5818,C5818,none,none,TGS,Success,0
-1.2113971277273259,C567$,DOM1,C574,C567,none,none,TGS,Success,0
-1.2113971277273259,C567$,DOM1,C574,C101,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C567$,DOM1,C101,C101,none,Network,LogOff,Success,0
-1.2113971277273259,C8019$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C7973$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C743$,DOM1,C743,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C743$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,C7188$,DOM1,C7188,C529,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C7188$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C7121$,DOM1,C7121,C586,none,none,TGS,Success,0
-1.2113971277273259,C6953$,DOM1,C6953,C6953,none,none,TGT,Success,0
-1.2113971277273259,C6953$,DOM1,C6953,C2753,none,none,TGS,Success,0
-1.2113971277273259,C6806$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C6731$,DOM1,C6731,C529,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C6489$,DOM1,C6489,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C6275$,DOM1,C6275,C1065,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C6275$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C625$,DOM1,C625,C529,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C625$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,U1074,DOM1,C914,C612,NTLM,Network,LogOn,Success,0
-1.2113971277273259,NETWORK SERVICE,C11794,C11794,C11794,Negotiate,Service,LogOn,Success,0
-1.2113971277273259,LOCAL SERVICE,C1878,C1878,C1878,Negotiate,Service,LogOn,Success,0
-1.2113971277273259,LOCAL SERVICE,C12160,C12160,C12160,Negotiate,Service,LogOn,Success,0
-1.2113971277273259,C9962$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C9912$,DOM1,C9912,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C9908$,DOM1,C9908,C9908,Negotiate,Service,LogOn,Success,0
-1.2113971277273259,C988$,DOM1,C988,C1114,none,none,AuthMap,Success,0
-1.2113971277273259,C9404$,DOM1,C3173,C3173,none,Network,LogOff,Success,0
-1.2113971277273259,C9378$,DOM1,C231,C231,none,Network,LogOff,Success,0
-1.2113971277273259,C8647$,DOM1,C8647,C706,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C8647$,DOM1,C8647,C231,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C8647$,DOM1,C706,C706,none,Network,LogOff,Success,0
-1.2113971277273259,C8597$,DOM1,C8597,C8597,Negotiate,Unlock,LogOn,Success,0
-1.2113971277273259,C8591$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C8426$,DOM1,C8426,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U2143,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,U2068,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,U2068,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,U1923,DOM1,C10076,C528,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U190,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,U181,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,U1719,DOM1,C1015,C1015,none,Network,LogOff,Success,0
-1.2113971277273259,U1687,DOM1,C2162,C2162,none,Network,LogOff,Success,0
-1.2113971277273259,U165,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.2113971277273259,U163,DOM1,C467,C467,none,Network,LogOff,Success,0
-1.2113971277273259,U158,DOM1,C2162,C2162,none,Network,LogOff,Success,0
-1.2113971277273259,U1408,DOM1,C10089,TGT,none,none,TGS,Success,0
-1.2113971277273259,U1408,DOM1,C10089,C449,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U1107,DOM1,C1015,C1015,none,Network,LogOff,Success,0
-1.2113971277273259,U10,DOM1,C229,C229,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U108,DOM1,C946,C2162,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U316,DOM1,C2385,C2385,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U316,DOM1,C2385,C2385,none,Network,LogOff,Success,0
-1.2113971277273259,U3000,DOM1,C7916,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U3000,DOM1,C7916,C1065,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U3000,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,U3000,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,U292,DOM1,C105,C105,none,none,TGT,Success,0
-1.2113971277273259,U292,DOM1,C105,C104,none,none,TGS,Success,0
-1.2113971277273259,U2915,DOM1,C15961,C528,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U2915,DOM1,C15961,C528,none,none,TGS,Success,0
-1.2113971277273259,U2827,DOM1,C743,C743,none,Network,LogOff,Success,0
-1.2113971277273259,U27,DOM1,C1722,C1722,none,Network,LogOff,Success,0
-1.2113971277273259,U2449,DOM1,C7061,C743,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U2397,DOM1,C6953,C5096,none,none,TGS,Success,0
-1.2113971277273259,U2255,DOM1,C743,C743,none,Network,LogOff,Success,0
-1.2113971277273259,U2143,DOM1,C6456,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U4236,DOM1,C10777,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U4223,DOM1,C10688,C2162,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U4200,DOM1,C467,C467,none,Network,LogOff,Success,0
-1.2113971277273259,U4033,DOM1,C10247,C10247,none,none,AuthMap,Success,0
-1.2113971277273259,U400,C832,C832,C832,none,none,AuthMap,Success,0
-1.2113971277273259,U399,DOM5,C832,C832,Negotiate,Interactive,LogOn,Success,0
-1.2113971277273259,U3972,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,U3713,DOM1,C9649,C743,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U3604,DOM1,C3173,C3173,none,Network,LogOff,Success,0
-1.2113971277273259,U3472,DOM1,C3173,C3173,none,Network,LogOff,Success,0
-1.2113971277273259,U3410,DOM1,C9087,C743,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U3178,DOM1,C8597,C8597,none,Unlock,LogOff,Success,0
-1.2113971277273259,U3178,DOM1,C8597,C8597,none,none,AuthMap,Success,0
-1.2113971277273259,U316,DOM1,C3310,C3310,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U316,DOM1,C3310,C3310,none,Network,LogOff,Success,0
-1.2113971277273259,U316,DOM1,C3309,C3310,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U5129,DOM1,C12226,C12226,none,none,TGS,Success,0
-1.2113971277273259,U5129,DOM1,C12226,C12226,none,none,AuthMap,Success,0
-1.2113971277273259,U4,DOM1,C229,C229,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U4,DOM1,C229,C229,none,Network,LogOff,Success,0
-1.2113971277273259,U497,DOM1,C5618,C5618,none,Network,LogOff,Success,0
-1.2113971277273259,U4977,DOM1,C11145,C625,none,none,TGS,Success,0
-1.2113971277273259,U4822,DOM1,C11759,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U468,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,U465,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,U4629,DOM1,C11013,C1015,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U4627,DOM1,C11391,C5790,none,none,TGS,Success,0
-1.2113971277273259,U4616,DOM1,C743,C743,none,Network,LogOff,Success,0
-1.2113971277273259,U4599,DOM1,C11376,C743,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U4592,DOM1,C11424,C529,NTLM,Network,LogOn,Success,0
-1.2113971277273259,U4508,DOM1,C11165,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U4236,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,U6138,DOM1,C7612,C801,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U6026,DOM1,C13829,C743,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U6020,DOM1,C12759,C2327,none,none,TGS,Success,0
-1.2113971277273259,U6020,DOM1,C12759,C12759,none,none,TGT,Success,0
-1.2113971277273259,U581,DOM1,C5232,C743,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U5671,DOM1,C801,C801,none,Network,LogOff,Success,0
-1.2113971277273259,U5633,DOM1,C13136,C529,NTLM,Network,LogOn,Success,0
-1.2113971277273259,U554,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,U5527,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.2113971277273259,U5437,DOM1,C4580,C1015,NTLM,Network,LogOn,Success,0
-1.2113971277273259,U52,DOM1,C801,C801,none,Network,LogOff,Success,0
-1.2113971277273259,U52,DOM1,C467,C467,none,Network,LogOff,Success,0
-1.2113971277273259,U5217,DOM1,C12515,C423,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U5170,DOM1,C3443,C3443,none,Network,LogOff,Success,0
-1.2113971277273259,U5129,DOM1,C12226,C12226,none,Unlock,LogOff,Success,0
-1.2113971277273259,U5129,DOM1,C12226,C12226,none,none,TGT,Success,0
-1.2113971277273259,U914,DOM1,C2162,C2162,none,Network,LogOff,Success,0
-1.2113971277273259,U7,DOM1,C921,C921,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U7,DOM1,C921,C921,none,Network,LogOff,Success,0
-1.2113971277273259,U7,DOM1,C423,C1065,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U7,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,U765,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,U765,DOM1,C2024,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U726,DOM1,C1712,C2162,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U7260,DOM1,C1567,C1567,none,none,AuthMap,Success,0
-1.2113971277273259,U70,DOM1,C2162,C2162,none,Network,LogOff,Success,0
-1.2113971277273259,U6,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,U6808,DOM1,C491,C2327,none,none,TGS,Success,0
-1.2113971277273259,U6788,DOM1,C545,C545,none,Network,LogOff,Success,0
-1.2113971277273259,U6369,DOM1,C423,C423,none,Network,LogOff,Success,0
-1.2113971277273259,U6369,DOM1,C14358,C423,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,U6162,DOM1,C14019,C1015,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10237$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,C10230$,DOM1,C10230,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10230$,DOM1,C10230,C457,none,none,TGS,Success,0
-1.2113971277273259,C10230$,DOM1,C10230,C10230,none,none,TGS,Success,0
-1.2113971277273259,C10223$,DOM1,C10223,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10183$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,C10183$,DOM1,C10183,C612,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10181$,DOM1,C10181,C467,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10181$,DOM1,C10181,C467,none,none,TGS,Success,0
-1.2113971277273259,C11751$,DOM1,C11751,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C11702$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,C11702$,DOM1,C11702,C612,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C1160$,DOM1,C1160,C1065,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C11562$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C11317$,DOM1,C11317,C743,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10434$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C13232$,DOM1,C13232,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C130$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C1284$,DOM1,C2162,C2162,none,Network,LogOff,Success,0
-1.2113971277273259,C12759$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C12759$,DOM1,C12759,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C12620$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,C1114$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,C1114$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C1114$,DOM1,C1115,C101,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C1114$,DOM1,C101,C101,none,Network,LogOff,Success,0
-1.2113971277273259,C11035$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C11035$,DOM1,C11035,C529,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C11035$,DOM1,C11035,C11035,none,none,TGS,Success,0
-1.2113971277273259,C1089$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C10688$,DOM1,C10688,C2162,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C13246$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.2113971277273259,C1708$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C1708$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C1705$,DOM1,C2162,C2162,none,Network,LogOff,Success,0
-1.2113971277273259,C1698$,DOM1,C1698,C457,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C1688$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.2113971277273259,C1688$,DOM1,C1689,C612,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C1688$,DOM1,C1689,C612,none,none,TGS,Success,0
-1.2113971277273259,C1688$,DOM1,C1689,C1689,none,none,TGT,Success,0
-1.2113971277273259,C16009$,DOM1,C16009,C16009,Negotiate,Service,LogOn,Success,0
-1.2113971277273259,C16009$,DOM1,C16009,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C16006$,DOM1,C16006,C1065,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C16006$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.2113971277273259,C1573$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.2113971277273259,C1567$,DOM1,C4832,C1567,Negotiate,RemoteInteractive,LogOn,Success,0
-1.2113971277273259,C15566$,DOM1,C15566,C612,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,ANONYMOUS LOGON,C586,C10161,C586,NTLM,Network,LogOn,Success,0
-1.2113971277273259,ANONYMOUS LOGON,C586,C1256,C586,NTLM,Network,LogOn,Success,0
-1.2113971277273259,ANONYMOUS LOGON,C586,C12580,C586,NTLM,Network,LogOn,Success,0
-1.2113971277273259,ANONYMOUS LOGON,C586,C16009,C586,NTLM,Network,LogOn,Success,0
-1.2113971277273259,C101$,DOM1,C101,C1065,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10161$,DOM1,C10161,C586,none,none,TGS,Success,0
-1.2113971277273259,C10161$,DOM1,C10161,C586,Kerberos,Network,LogOn,Success,0
-1.2113971277273259,C10175$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.2113971277273259,C11798$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.1329859940366531,C14555$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C14451$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C14451$,DOM1,C14451,C529,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C14051$,DOM1,C14051,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C14049$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C13343$,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.1329859940366531,C13232$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.1329859940366531,C13072$,DOM1,C13072,C625,NTLM,Network,LogOn,Success,0
-1.1329859940366531,C13021$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C10181$,DOM1,C10181,C612,none,none,TGS,Success,0
-1.1329859940366531,C12517$,DOM1,C625,C625,none,Network,LogOff,Success,0
-1.1329859940366531,C11779$,DOM1,C11779,C528,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C1150$,DOM1,C2855,C2855,none,Network,LogOff,Success,0
-1.1329859940366531,C11494$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C11210$,DOM1,C11210,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C11157$,DOM1,C11157,C1065,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C1794$,DOM1,C1795,C523,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C1727$,DOM1,C1881,C1881,none,Network,LogOff,Success,0
-1.1329859940366531,C1727$,DOM1,C1727,C1881,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C1708$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.1329859940366531,C1708$,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.1329859940366531,C1708$,DOM1,C1709,C529,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C16001$,DOM1,C16001,C1065,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C15982$,DOM1,C231,C231,none,Network,LogOff,Success,0
-1.1329859940366531,C1567$,DOM1,C1567,C625,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C1085$,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.1329859940366531,C15500$,DOM1,C1521,C15500,Negotiate,Unlock,LogOn,Success,0
-1.1329859940366531,C15478$,DOM1,C15478,C612,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C15242$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.1329859940366531,C15189$,DOM1,C15189,C1065,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C15189$,DOM1,C1065,C1065,none,Network,LogOff,Success,0
-1.1329859940366531,C14993$,DOM1,C14993,C467,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C333$,DOM1,C333,C528,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C306$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C306$,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.1329859940366531,C306$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.1329859940366531,C306$,DOM1,C306,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C306$,DOM1,C306,C528,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C306$,DOM1,C306,C306,none,Network,LogOff,Success,0
-1.1329859940366531,C306$,DOM1,C306,C306,none,none,TGS,Success,0
-1.1329859940366531,C306$,DOM1,C1521,C306,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C12870$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C2934$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.1329859940366531,C2765$,DOM1,C2765,C467,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C2631$,DOM1,C2631,C625,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C2612$,DOM1,C2612,C1065,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C2356$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.1329859940366531,C1794$,DOM1,C523,C523,none,Network,LogOff,Success,0
-1.1329859940366531,C529$,DOM1,C529,C529,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C529$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.1329859940366531,C5154$,DOM1,C5154,C528,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C480$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.1329859940366531,C480$,DOM1,C480,C529,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C4519$,DOM1,C4519,C612,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C451$,DOM1,C451,C528,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C449$,DOM1,C449,C529,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C4483$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.1329859940366531,C15500$,DOM1,C15500,C15500,Negotiate,Unlock,LogOn,Success,0
-1.1329859940366531,C4379$,DOM1,C4379,C467,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C3468$,DOM1,C3468,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C333$,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.1329859940366531,C333$,DOM1,C467,C467,none,Network,LogOff,Success,0
-1.1329859940366531,C333$,DOM1,C333,C625,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C333$,DOM1,C333,C612,NTLM,Network,LogOn,Success,0
-1.1329859940366531,C612$,DOM1,C625,C625,none,Network,LogOff,Success,0
-1.1329859940366531,C612$,DOM1,C612,C625,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C5999$,DOM1,C5999,C625,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C599$,DOM1,C523,C523,none,Network,LogOff,Success,0
-1.1329859940366531,C586$,DOM1,C586,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C586$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C585$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C585$,DOM1,C585,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C553$,DOM1,C553,C523,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C2975$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.1329859940366531,C538$,DOM1,C625,C625,none,Network,LogOff,Success,0
-1.1329859940366531,C538$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.1329859940366531,C538$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C538$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.1329859940366531,C538$,DOM1,C528,C528,none,Network,LogOff,Success,0
-1.1329859940366531,C538$,DOM1,C467,C467,none,Network,LogOff,Success,0
-1.1329859940366531,C8045$,DOM1,C8045,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C7991$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.1329859940366531,C7474$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.1329859940366531,C743$,DOM1,C743,C586,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C743$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C7305$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.1329859940366531,C7254$,DOM1,C7254,C529,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C7254$,DOM1,C7254,C529,none,none,TGS,Success,0
-1.1329859940366531,C691$,DOM1,C586,C586,none,Network,LogOff,Success,0
-1.1329859940366531,C4434$,DOM1,C625,C625,none,Network,LogOff,Success,0
-1.1329859940366531,C6872$,DOM1,C6872,C528,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C6872$,DOM1,C6872,C528,none,none,TGS,Success,0
-1.1329859940366531,C6731$,DOM1,C529,C529,none,Network,LogOff,Success,0
-1.1329859940366531,C6553$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.1329859940366531,C655$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.1329859940366531,C6542$,DOM1,C6542,C528,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C9902$,DOM1,C9902,C612,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C9902$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.1329859940366531,C9679$,DOM1,C9679,C612,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C9679$,DOM1,C612,C612,none,Network,LogOff,Success,0
-1.1329859940366531,C967$,DOM1,C967,C1487,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C9264$,DOM1,C9264,C231,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C9264$,DOM1,C231,C231,none,Network,LogOff,Success,0
-1.1329859940366531,C9157$,DOM1,C457,C457,none,Network,LogOff,Success,0
-1.1329859940366531,C9061$,DOM1,C9061,C1065,Kerberos,Network,LogOn,Success,0
-1.1329859940366531,C5396$,DOM1,C586,C586,none,Network,LogOff,Success,0
